flow_duration_ms,packet_rate,byte_rate,avg_packet_size,packet_size_variance,inter_arrival_time_mean,inter_arrival_time_std,payload_entropy,tcp_flag_count,retransmission_rate,flow_direction_ratio,connection_reset_count,session_request_rate,device_type,label
2867.470193032196,49.15834914818823,23711.048218809385,342.9408446109779,1067.6045317750284,25.92371359086046,5.965034763925464,2.224035512558703,6,0.020164066422176354,1.0449327788086111,0,4,1,0
3231.942256766775,64.05205305878188,24176.97726047571,364.7743672588092,1015.3789897169142,18.51970255339002,4.923162608341952,3.682641981471385,6,0.021334485973140534,1.3747178831270759,0,5,3,0
3160.9008097146198,40.85309068738722,21861.644647885205,393.56250492547747,922.3471202046771,17.343462878513453,3.6432549742318057,3.222448719413586,7,0.0052486478128780855,1.2026067799533102,0,4,1,0
3113.3308775919277,52.598827942484235,22345.46861533193,350.5219715648767,735.9086773831448,21.565824696850694,4.296984673233186,3.100197140138351,7,0.02552785346302538,1.269289641899395,0,6,2,0
3256.1993359484704,67.88593857325462,21700.682212361262,393.41998263352383,971.4018130584947,14.196289413496851,4.150659043483281,2.993714024059021,7,0.021365376640426075,1.0497641150672143,1,6,3,0
2660.871584063841,40.40105367886094,23314.78465535045,425.3696118505716,1612.2190428756521,16.044289517725662,4.720387242038196,3.126356362860926,6,0.026761396655313397,1.211856256810639,0,5,2,0
3390.103544398962,36.56476235932567,22550.36174637157,415.77359805859317,999.0608010652882,15.287564049417155,5.479848775198553,3.1587097125084513,7,0.005313320382211468,1.1553074429348298,0,3,1,0
3214.200148227628,54.73237624573545,19781.51326202938,366.1282512772638,697.030555062827,18.660455143798938,4.856398794323472,3.0856374976520815,6,0.02532639422178934,0.9508522442576024,0,6,2,0
3069.2861168835398,41.91063108609639,23172.27052658713,402.0544343791854,1174.4894315320907,23.198595632293213,3.040991903573221,3.5528018416687774,4,0.008895304309433954,0.8897132111818695,1,3,2,0
2846.8520341267213,44.44055102225383,19616.795514608344,337.57771710250927,1400.0696178212206,16.399604786809512,5.2013804442176905,3.059933486535839,4,0.0011204456624764325,1.2281814736142642,1,5,2,0
2402.538664040576,54.26025866834002,18376.143675080097,431.0729201770241,990.4712577685912,21.55608337315334,3.6085981879181683,3.1752090389686702,5,0.016219053648303196,1.4726870981903408,0,4,2,0
3248.6297932814623,60.48019743994952,18114.290757572882,382.2200502312327,666.1735281818936,17.684542766729734,5.661301730608154,2.8663011635398528,5,0.007193620774722097,1.1364306186978832,1,6,1,0
2621.7348136994865,59.17861947054776,26366.468591037898,441.2986104220459,696.1260068091973,18.547297781401245,5.2669111491866225,2.7169322137524876,4,0.010256390001492047,1.3398184763719978,1,3,2,0
3179.968990113302,30.050384284423508,16099.42147521968,461.7227060743634,1264.6527614302472,19.614763560380876,3.5343352287454537,3.0234035609227377,4,0.016181323452001874,1.6695993856900646,0,6,3,0
3351.730734717673,55.3140001096033,22247.31703089297,472.3582731608065,1045.39686024387,19.187113213496783,4.446289348001918,3.454496926847705,4,0.028835716914717424,1.1027134467895279,1,3,2,0
3062.279478385716,38.75048262167143,23845.761140942606,398.8631416960373,656.7151108112057,16.871115819191445,5.326471668319048,3.179459469620802,7,0.005323186313391685,1.1842536632664387,0,6,3,0
2993.7295218107556,51.17327383308782,23832.994687365273,376.3371444465668,1109.4194762340076,19.39342204269832,3.78231879677278,3.439510740794876,4,0.022197262813421235,1.074628426092369,0,4,1,0
2597.3978087839932,56.81952971294964,19069.199730219632,412.96665409953766,973.9713891264631,20.290987894978155,4.595157025436913,2.672711726706611,6,0.01807322777703357,1.618477455137092,1,5,1,0
3231.2034988569335,56.67056103469791,17902.56026572425,399.6473181501677,581.9964502739441,25.311294549700158,3.6909074908030783,3.3215252205505035,5,0.029059558319224046,1.3777968588554306,0,3,2,0
3148.8192699677625,52.44966571108723,18479.17047388661,381.15846777526707,1046.4099874715273,15.655746975508027,2.5925362256234448,2.7126223114990258,4,0.011339627703667634,1.1573105696576305,0,5,2,0
2909.3027273771077,49.954371710097035,17952.972196639537,398.0721805785675,1254.227645196183,22.31258930439212,4.492686483800405,3.0355492024526973,6,0.01433144672640683,1.2114825895512742,0,4,2,0
2746.767680277376,52.24092481810417,20037.777202345384,403.90704394195325,845.3980432289068,20.073530522776828,4.49799829124545,3.580457443118017,6,0.02987494125088112,1.3918541652170413,1,4,3,0
2966.720419311147,59.763091264811024,15641.451622782917,431.3602564365667,968.4552083491793,15.934826133446203,5.032600404017977,2.2759474700015936,7,0.010810352856158048,1.1353254401993595,0,3,1,0
2501.9647738331,59.5042383818605,18269.289033012792,364.06341314606567,1098.3838343013012,16.039300378938073,5.831458765854354,3.4717760482885147,7,0.02955858151996513,1.106164869579059,0,3,2,0
3102.2766595676862,49.13586493168386,20826.905473662224,411.1489213988265,509.54707973685333,17.296118544005996,3.8913713359111446,2.9778060166809306,5,0.02075143191506736,1.5277719972747905,0,3,3,0
3067.570605841681,45.49934528520756,21868.549797042495,357.2951828246962,971.5241029957413,20.360886895135696,4.514438834058749,3.284645951235556,7,0.0014068940337365976,0.9750715816324261,0,6,3,0
3072.700105824934,70.47398921130238,20344.584404641686,462.05051418931885,1033.9945805814616,23.459735559285367,5.026579846552078,3.0664352530032604,4,0.01769867691412908,0.6782423980631248,0,3,2,0
2803.4744148527766,40.35076539419896,22058.154379995318,442.3369794739835,648.2521027153771,16.450224462002673,1.9607678222398994,2.892237266222177,5,0.013527313422483133,1.3435084511591924,0,6,2,0
3294.4642130190246,53.30700557063932,19955.84522409519,431.8562171878531,943.7229786897827,15.005920411414976,3.9938008603261275,3.161247730834231,4,0.006273923732355425,0.8361399100940141,0,3,3,0
3274.3816546782255,53.66598246096848,17180.360641017935,379.44532330653226,788.1572956222096,19.811962708180484,4.955142320501238,2.6057095814657822,5,0.006715471977189617,1.3008093031035688,0,3,2,0
2755.3502780134536,44.40974506766143,15697.733392302427,392.33868704346827,1011.4948006048594,13.151592529877606,3.898050487520144,3.0168536326967716,4,0.014434361821688795,1.2245010996679038,0,5,1,0
3592.0382674807674,51.8150697762731,17674.30461899694,400.95005927990985,1063.1271953362477,19.89440918461255,4.056558949589168,3.0768361522530596,5,0.022424128144012696,1.5194225445041623,1,5,3,0
3172.96708891673,53.112501545435364,29236.642425365713,444.7829964573831,974.4164817038467,17.133378678198724,2.3935536797424275,3.081385454346889,4,0.022122156182814573,1.251984293827146,0,5,2,0
2612.6891787305653,42.26775029547177,18947.63226448139,408.72890930124385,1182.112824474216,23.165992989639243,4.653634261335323,2.650410352205961,6,0.022104674261847385,1.1993408159345291,0,6,1,0
2397.729593591168,60.67456172234752,22134.36279558448,388.42488211469237,716.9594960964971,21.786203407131268,1.9208722770255036,2.991410015050136,4,0.007116803752079834,1.0698714861756347,0,4,2,0
2853.862384870591,57.974842044783145,20435.612180856373,471.8065822655585,985.0984706937654,21.699020391557067,4.831818176105263,2.3015353765355235,4,0.023084787995758107,1.7233399893203187,1,4,2,0
2727.0921149554642,56.38623649837644,20647.581944567017,468.35982652755337,1197.4986011401445,22.292613164005722,4.012951537954095,2.649720503333103,6,0.014434203055644523,1.069632778439568,1,6,2,0
3014.219601394924,69.97008156842946,25951.976383054804,425.06464270131937,797.4763858173937,27.16963481665497,3.3955855218682878,2.9147171492379345,4,0.024918582233631872,1.2319066811461443,1,4,2,0
2847.478213531874,37.58159483294467,20550.535469263206,414.1263049289066,1106.3833784437693,22.089053379957463,4.516124728577691,3.1901974565796696,4,0.02443724160694146,1.2579549713792826,1,3,1,0
3622.6202395936316,67.09292494729621,22474.7005583862,470.8951194791038,920.3253219646103,20.75057147674293,4.805735299526118,2.0694593146000893,4,0.006966380854404519,1.5021606436229051,0,5,3,0
2775.867633317921,50.54919298652257,20726.04543220339,338.7808502725099,626.5296347261781,17.70562583913365,4.916171265604621,3.436145164677458,7,0.023820755678108877,1.3265563732212569,0,5,1,0
3681.2078573413187,45.40639100459756,17450.466891605625,433.21343266176984,828.7832348182266,20.214698711658176,3.5223425532348833,3.1915919302985567,4,0.0030874809223243502,1.2667324210573896,0,5,3,0
3386.0924891548784,45.553624417543595,18717.776172651575,377.8941690661198,1192.7700637430723,22.920672342560373,5.385903321291099,3.4034411799395343,7,0.021485372241988564,1.4363948097243628,1,4,2,0
3107.4515536084045,45.93055766127919,15643.387869587306,432.54754303826604,699.7671103313826,19.193497469614474,3.5601357123845823,3.257341572421628,7,0.01695399550767627,1.5129409169867059,1,3,1,0
2762.8576633664065,54.714683571359956,25646.0734894251,453.8168018461991,1318.6373253278794,18.466352970706446,3.010395179741419,2.9496852319601405,4,0.004965615311018693,1.2837678827736974,0,5,2,0
2883.213542481752,75.38691101737487,21571.85800132338,376.4765269474179,973.3198284216912,23.212989401615765,3.4171993985870026,3.3408985956121073,6,0.027688806953954544,0.7358525252043738,0,4,3,0
2899.2645902129616,66.69021525289392,19221.225945909187,339.87428187527576,950.8513871828111,19.181829290756987,1.3031133570584283,2.978282053392875,7,0.009344195133982722,1.0563393167658501,1,6,2,0
3271.7662834471507,39.828078294546096,21550.00792594437,368.0355771669894,967.0928683900607,20.002097352671523,4.158255980953368,2.7289735149065173,6,0.012803667160102481,1.2298573126944954,1,5,2,0
2827.9013979359293,44.53141058759608,19901.740189352004,378.2630091546494,857.4308434645671,20.31929068307569,3.7450227825791447,3.6015971954330754,5,0.016033676737717408,1.087246711575393,0,5,1,0
1929.5384101920354,44.322809652243095,19335.43370994585,366.8536785464882,1184.3269436707694,20.190899721105666,4.9515140629429535,3.488881338483175,6,0.006932243897642141,0.7651352871826705,0,5,1,0
2487.449016129448,60.103450029415775,22888.37207105208,406.9023371853744,1343.3315552909448,21.322904545583807,5.249805319411215,3.1681298348738083,7,0.011915505888553644,0.9837873344800205,0,5,2,0
3184.7806820832793,53.26133022242118,16246.659270844091,436.961080768276,963.0195727114021,18.431830938442882,5.0490092258368895,2.7182625237828963,6,0.0010268433246158736,0.9183077407272879,1,3,1,0
3374.0084209588763,28.301223129591413,14739.591751248012,378.20311060164363,1194.3645380345472,19.90712524809028,3.664284927113429,3.538417682985887,6,0.015373729676457648,1.3739480880456825,0,5,1,0
3317.1374800068925,51.708654381279416,19448.049990941963,400.7373573226157,1069.5163410723342,18.380720959071915,3.2216952745976872,3.0783381020390728,5,0.0020152619974713026,1.0043254444769936,0,3,2,0
2859.2556839415197,55.269374126317906,24861.60033549763,462.81978541044555,799.2484216873258,21.53088916874697,3.8418985099298015,3.322637299165475,7,0.023127341311928114,0.8290428391681388,1,5,1,0
2703.125082727578,51.86766764477078,17733.851202940034,375.5392878803221,718.6677806303555,17.23030026166729,2.6483153943836664,2.609650698809067,6,0.02847920391173297,1.4107283593215678,0,5,2,0
2985.0574104520274,38.808850719732916,20893.280752755192,331.2183597315112,1056.7116141221827,19.158151951505555,4.374585109450978,2.5804686663673295,5,0.003197947594013154,1.2359690837456119,0,3,3,0
2899.544318287166,40.553093124635694,26908.73569316934,439.42890867294255,881.1070903723556,20.652523717080683,5.945871284827684,3.276648272380347,4,0.01976350100132152,1.4572296910212885,1,6,2,0
3406.453551711975,60.28642630303066,20434.812244343542,384.7006793016763,1020.695553062637,18.396779941929893,2.0475131269893176,2.8882003736799837,6,0.020922608017405198,1.289327946303417,1,5,3,0
2936.0182872102628,56.56883366224343,22374.947443768375,397.32494702090935,867.2748097235847,26.57319801667915,4.3400676305252315,2.4903724060186705,7,0.003617006573318364,1.4828080922005535,1,5,1,0
2241.198768022602,62.981777078346965,24332.519235646905,323.81951712539313,1035.0842150600226,24.165773364332548,5.230161313457146,3.3344244204638094,4,0.026579332447085612,0.9301072857148953,0,5,2,0
3175.651038257574,45.62334330197295,16440.994714335884,503.90818572937536,869.9258111859947,17.966872983124865,2.4787551254113547,2.893473068590919,7,0.022127469047666742,1.0670930140715575,1,3,3,0
2441.595328896953,47.00261423390797,21363.690446898967,429.7615308259665,681.7371008248185,21.909894453238444,3.7549303816836637,2.646737101961409,7,0.006547616635951925,1.166855389370677,1,5,2,0
2752.324547094762,58.31542757709283,20622.838064684194,394.03243360965126,868.1173177097995,18.570866897091896,4.597306041465307,2.9487153895619556,4,0.005593147864327635,1.099772006544286,0,6,2,0
3154.5818558960295,61.94181962551069,20289.635790616325,340.00652354705824,1126.2892587067875,27.361526522437128,4.108668831067351,2.3164929443281683,5,0.020880618541613764,1.2687237179070434,1,3,1,0
2887.03420469332,73.57376365032708,22813.514904699932,366.3955968566665,1032.9395654874281,18.912394924701914,4.58380037615629,3.217399641115737,4,0.02205637963570358,1.416721930781094,1,6,3,0
3013.677649341015,43.690078701260525,22722.484305251768,401.435781990708,1373.000646799495,22.46144731481368,5.103713869390598,3.053026427185914,4,0.02635889959065474,1.3181309661384617,0,5,3,0
3332.6110741748726,45.35493074497512,17149.007095409845,412.71220676807536,874.0966903901832,20.58455846360554,3.841325556289364,2.983351402682994,6,0.024774502516942878,1.3112113295657712,1,6,3,0
3068.888379049096,48.475286448949035,17567.672240321044,434.49052099187514,1130.5069387518959,14.32236204408811,3.7168909987647463,2.6471890635170285,7,0.016199561391475662,1.1384443530093997,1,5,2,0
3065.745098299182,61.86387412215288,19290.941498226923,352.58319981278754,920.2215015492898,22.311275651349927,4.676770270716955,3.2074558590454267,7,0.009028907008404486,1.0750586553675792,0,6,2,0
2929.8027999293504,68.46806040086969,18240.355734435972,476.4321835383514,1220.733388505161,25.176248825166397,3.370928027930571,2.9325776503748955,4,0.009708306574486236,1.5131048058468681,1,5,2,0
2980.2749216781035,48.870082181319134,16325.194849433143,403.5580909043881,1233.18274307428,18.372185474725164,4.877101978786293,3.185489542956173,7,0.019635336428434055,1.315563378176228,0,5,1,0
3129.2520733001247,52.433076641283655,18968.93495618665,461.96837906105213,776.6828391492306,16.485970970807085,4.942166505163829,3.344038553657228,6,0.0009340224865353407,0.9496921151619111,0,6,3,0
3433.129381221978,53.42725346377704,21370.259657461353,422.7906912092882,1089.541712003463,21.92816827960263,5.329152530132431,3.078608467880588,5,0.01386291872296982,1.3418007515177024,1,4,3,0
3112.4933815019126,42.42600483101691,15925.186409829941,387.3560852625389,851.8335184064595,19.957132905830093,2.4085953525037116,3.2258804250144624,7,0.012997402469149667,1.5925645268090918,1,4,3,0
2884.481921442148,34.16097176514277,22281.243968432893,431.4320063460333,1085.091512356993,17.09907157061236,3.95228864385802,2.9985589843637728,5,0.006310487397566057,0.9683270621614914,0,4,2,0
3062.5148423842656,29.582651315757094,19258.46785243821,372.7206300800881,799.6759980210169,19.156699121342136,5.797686526849523,3.256337144506804,5,0.024643221840295992,1.220352814597525,1,5,1,0
2917.7904557256165,68.11980124134871,21073.777186075306,415.7305260553471,1136.2890160714571,18.26161017778979,5.089009981784773,3.0458133464861854,5,0.023514976602565858,1.3900290941997664,0,5,3,0
3520.789140949575,51.979107834626475,18045.745989156654,380.64456663782715,935.930538361136,21.272497839205748,4.5228354880355,2.7705199984245685,6,0.0013098497312208357,0.9377557979649769,1,3,3,0
3359.5334858495057,38.72172779498694,21692.83216408021,379.90977135223505,1042.3189940760788,23.273138306494,3.889266570919304,3.3731516337314487,7,0.018862944546178352,1.3746317097238299,1,6,2,0
3067.3355455679916,60.470983026121544,25051.783074373605,381.6446294852424,1215.7361666862591,19.884474591497877,3.8273727000591804,3.353463974994669,5,0.02976399949022017,1.0223578489105503,0,3,2,0
2591.0881024346636,63.76803492878929,22331.048287271868,416.06502021965895,862.8779437836384,20.971400382817837,3.70851002100651,2.339803515984895,7,0.012150623972409645,1.1899154296557024,1,6,3,0
3344.629710111631,32.60286221221901,18912.677175790603,355.21320421495426,741.0637048558189,23.482480362135558,3.5322987986881085,3.138601552692286,4,0.007110835713250085,1.2866289538463818,1,4,2,0
2910.1472585483375,69.51034298020019,18230.064228756666,393.4613065319117,770.9645151929238,21.763288955851245,4.115151799024583,2.7031921033772086,7,0.0011001428080062892,0.939068920838515,0,5,1,0
3448.406572609314,51.777558935804024,18596.86168357743,471.64575147450506,1034.781608331301,23.268310128081303,3.4835510582781843,3.0176975416895093,5,0.0017126056826794456,1.3455259087273959,0,3,3,0
3015.58376574219,43.76129803989879,18389.784379275472,468.6302403202498,1154.3763990070863,18.557161618225727,1.5448749742777141,2.382214202557413,6,0.014665397407707606,1.3006858165203754,1,4,3,0
2718.4596269382455,56.44268159509302,20829.70745778478,373.9714585061964,1214.6174690820626,19.508117361194238,4.547215938057004,2.6331360779215855,6,0.029358938622015912,1.179431167372786,1,3,2,0
2991.961696009301,52.010990467149675,23151.963188022837,444.22103731831936,1237.406061112076,21.916190666087555,2.8569950872695165,3.6533726129204385,5,0.010457210017259114,0.9707309213962624,1,4,2,0
3240.7412646959065,46.016790939760384,19214.100691044343,379.6928087013735,1060.479768847645,17.64394057246384,4.901474629947786,2.9444549651221315,4,0.023934409465759032,1.4579513056750748,1,4,2,0
2921.580022513463,36.59471396617483,23493.303937978722,453.52460865790727,1317.2747760318034,13.941333353068494,5.071400910373722,3.8848765237538743,7,0.011197553748880202,1.422397542762129,1,4,2,0
2643.4539834220705,53.12079418819669,23807.531547629387,427.90948512597816,1628.3933954575598,20.099081128897392,2.3693266325847357,3.068388388627288,7,0.018237152783803338,1.335994615103351,1,6,3,0
3172.640600248329,63.18764615727194,20260.577489485408,436.66513864630116,968.0506719269567,16.4399086469362,5.530732392537995,2.9612456681539703,6,0.0030426248534764955,0.9180977365053611,0,6,1,0
2703.4226678547248,38.964106827842286,20539.682453460435,455.680091453784,1183.6633212004626,15.288498189130468,3.0103718634296626,3.3763084751952865,7,0.024695220467869806,0.9882721301205837,1,4,3,0
3018.9496377921523,68.46626500830473,20666.848152374852,406.4190482799538,812.5543902332355,24.192244109181118,3.924855833189983,2.768414697922332,5,0.003369130332336575,1.2127376787303232,0,5,2,0
3014.6580210977113,50.405916912038826,17894.024936579735,373.4839632979621,719.4789456400613,25.24873022956082,2.7561367646087147,2.722837920881637,4,0.00906181505504385,1.3385398651988425,0,4,1,0
3137.262790859424,52.394774617058964,17653.94708927718,488.907825165403,752.4358111825768,21.573088241758732,3.2650895855222006,2.858356943420805,4,0.005353378956833164,1.290707566749035,0,5,3,0
3289.163735038473,72.10523001591352,18327.5246449765,345.2078808168369,982.3435903297491,27.739128012962958,3.196325432030269,3.655646722177627,5,0.013373727437316869,1.4085217671272974,1,4,2,0
2844.0439825353737,33.769541065342544,21690.036387515072,355.9688286865326,857.7402750478925,18.240307761311843,3.802464774303032,2.6963838211165405,4,0.002097948171283024,1.2066917541984605,1,3,2,0
3506.891099308409,58.70576215814241,19260.473922337576,338.47857168938236,700.0825087594135,16.011070093282076,3.9877217228876827,3.045360025309042,7,0.0018042702780235564,1.3116653825043445,0,3,3,0
3022.8016174237237,43.24013727025603,21568.333851397674,337.7597306890527,635.6190534695293,12.993281827500116,3.5007027604280028,2.698680710264577,5,0.015628739318161264,1.3578631223709199,1,4,2,0
3127.5536526824108,53.35657989648898,20466.28199222881,498.6293582167972,941.8387839711925,18.776530741794367,2.843250329663944,2.384861069628452,5,0.02810873469093188,0.8327589253793406,1,4,3,0
3152.3973980737633,54.49010963418936,18408.47713118553,467.58761653434897,1378.6072827823323,20.078367294619177,1.5314570841156918,3.354579278806504,4,0.011418698804297403,0.7412047319932829,1,4,2,0
2789.0811305996567,54.33967422465047,21734.351292421677,379.10391463091895,913.1779641008039,18.36866170032998,4.087314974008564,3.2186766423085253,5,0.024674416909030827,1.1949946082509713,1,6,2,0
3245.329889760086,44.83743984062873,22795.328292226117,368.01844315069263,1070.3095917651779,22.852388901008446,0.6115719173436069,2.9567849200842997,7,0.028974664834596597,1.1862418307130242,1,6,1,0
3217.7300469489096,45.410431141754266,15030.70140448655,450.2574536938076,1228.7975838404327,13.953201690010706,3.437399718346308,2.7593665274342896,5,0.029845989515093013,1.2297334914404223,0,5,3,0
2898.874208664588,42.90873615098087,22563.381880384084,421.94119434139094,815.5134627977043,24.563516413294224,5.3482800659263985,2.7067975746893436,7,0.00918760862359835,1.0513419994070066,1,6,2,0
2686.8081480005226,47.910395126679695,19614.477557432583,439.57477753128524,898.5784211734783,16.486874437472437,5.207809308461002,2.8733399882955086,4,0.011612362810068924,1.1534656182960001,1,5,1,0
2686.0566172126714,44.53755551747517,21175.41201620764,340.84353724903485,1036.6719839558311,19.954070452481012,4.579291499601088,3.047832147365661,6,0.014980015049358548,1.005386211823689,1,5,1,0
2642.082013526929,49.599114873434466,23504.653165450592,365.4837864499801,539.4606020910567,18.665162719625986,3.125179619923881,2.089450596563199,4,0.028686665719468447,1.2930090922030364,1,6,1,0
3049.995848569054,53.25176796529064,19499.827900739485,432.3571680188519,857.9094900330097,19.94495293728768,5.311783900207576,2.6205112708315497,4,0.018418007542801852,0.7676309076494738,1,5,1,0
3137.991642881735,43.22284630247894,26040.16174257987,405.4614132433095,926.9356897375783,20.554040917594726,2.6528737104703035,2.611354384595739,6,0.029122498730120103,0.9846678130951341,0,4,2,0
2466.410750037059,42.182874793880316,22638.777763959097,424.28524403134475,1262.231777263621,16.242232962903515,3.4975375130893833,3.112471824907781,5,0.002077629188575798,1.0148758300451266,0,4,3,0
2806.944530885957,59.278401280812375,20171.039374691252,410.74369115453027,1305.6936852825063,21.523507268868872,4.538296079049633,3.429002934923921,6,0.0013120687763990846,1.2459908895684424,0,3,3,0
2727.509360710258,28.343547715958763,22922.786666386422,379.5419777779908,847.9199851333387,20.631710101875395,4.5124995522215166,2.8716900668374885,4,0.008577203677174804,1.1994796664781964,1,4,3,0
2895.006561853675,55.494747924987344,26386.8396672368,427.54712094741706,1074.4991419579999,24.797367005448127,5.1247986445931915,2.6802423695354256,4,0.028121641994913568,1.2799375903505283,0,4,3,0
2804.592931862451,38.0390276817562,19880.783285581478,361.050014081677,645.4779743368356,22.410337437096747,4.852166788251833,2.6564644908187622,6,0.02066655906150272,1.2487928642558488,0,6,3,0
2946.417007635797,60.17540916606753,20618.74263721359,351.7943283118289,1119.3287667067425,22.308594407152995,3.6446881138820664,3.2440977502418984,6,0.012044829475838648,1.0838953100390554,1,3,2,0
3176.573521326183,38.04116937964815,21333.808004660423,447.86525946582606,878.0434191361236,19.597948499981246,4.014688194729197,2.6860406747671037,5,0.022760291703330146,1.3296560867687717,1,5,3,0
2968.1814272885886,62.21997120973502,16786.237550921822,400.2340934690151,1312.74712320996,16.249260505639043,3.322524343002837,3.2686989164309166,5,0.011745770945334879,1.5362184629860975,0,4,2,0
2774.728335065966,46.060186366975785,18764.52153704324,342.2177022590081,667.7441013444464,20.08714031714523,5.075314139359355,2.7849241210288547,5,0.01684453763878571,1.260688950184809,1,6,2,0
3753.722272973496,46.611403299006405,19080.939617686072,402.62375382732716,1218.054901268852,15.737046316781662,4.455092736909645,2.673029929591535,7,0.023546909313344026,1.3895651605674433,1,5,1,0
3204.610335013178,45.68204211359794,17341.87263700498,366.2695758282503,972.9514208735937,21.44017874026005,2.6345379778078195,3.075939134484986,4,0.01912659793410689,1.3153516132386143,1,6,3,0
2932.05477034505,40.405607632765204,18883.37967178684,443.5499447881674,1376.9172611869217,24.629730584816567,3.511150578213726,2.5521530266843957,5,0.004958823329105236,1.3435980619832342,1,3,2,0
3502.6642180633457,31.04035158692711,20510.895086487184,441.3185578861122,961.0109583142083,18.89350931122238,4.401771282558574,2.923155578911424,4,0.021180570229920738,1.4780999562481494,1,6,2,0
2991.7455284848093,67.72251596669744,24983.77764364361,381.71614973654914,879.5575879276439,21.40632276822507,3.0016145608117086,3.1207167599277863,6,0.02767869174263369,1.1361984666494351,1,6,2,0
2994.5049421671447,40.236247287166286,17322.63248192929,414.2008981768607,955.7773809422996,17.479155708028614,3.077169810273167,2.8784676608055135,4,0.008044170602865401,1.513620958943642,0,3,3,0
3030.493286306853,38.68973608508057,14711.502548471915,358.9343706105708,1049.4154755612606,20.261993173746227,4.702406569151066,3.0386999579836464,5,0.024836051259665183,1.3084927723000472,0,4,1,0
3376.307060571814,57.94264679621827,16237.131730492252,411.7423172866652,728.683639075319,21.39928994730058,3.9643585177025162,2.353947273637796,4,0.0006610548089251256,1.4329478708914343,0,6,3,0
3189.8885254529478,45.50423961774719,23052.503687252545,506.52729400479296,940.8917519706902,20.456946540729874,4.379482057165507,3.7246019250374065,5,0.0067844115476982225,1.1526715628937907,0,4,2,0
3345.087159274848,54.365598041576675,22711.804523258586,305.48270257832644,798.0538590580124,21.857462783015592,6.057495469711698,3.0083174830701633,7,0.010679201213845581,1.054399411754173,0,6,3,0
2811.454540831186,56.02477209439482,17872.898865005885,379.58255790292134,1232.3867626912192,17.694905158057782,2.5538719674398376,3.037997500542522,4,0.019788880991842266,1.100500268318972,0,3,2,0
2793.4489476218473,53.672322994222135,24764.132468208743,364.4896797915506,1022.9738087077765,16.151182012105117,3.078129028396738,3.5058313509353853,6,0.01970340314172882,1.1073670267057067,0,5,2,0
2961.860567504401,41.228147993783,18418.14216727934,379.50681302310784,948.4919559876503,17.811635911670784,3.188786786144452,3.3737238983684925,7,0.02393742478847682,1.3530780428340867,1,4,2,0
2942.453562538008,70.19837891654255,14508.826604272555,415.20314833767094,776.2761331132881,22.36669789410035,3.7280879989265636,3.0109291043456694,7,0.006060470052074699,0.9433645144140383,1,6,1,0
3234.5397933938734,55.676867509345854,23010.495360658595,374.8833390960767,1068.023541280929,18.372595799881413,2.9422843519299455,2.9835938315986144,5,0.019040138197618243,0.962197743523993,0,3,1,0
2923.424417369324,44.9789699590112,21676.072898099825,411.73575822567614,985.0070098321904,16.223805052210967,2.99084171065037,3.110683617561994,4,0.010733947959763254,1.3464281126970232,1,4,3,0
3020.933764049639,60.420194831629374,18628.884992412808,387.92461979237794,1048.7265000014747,18.622726809336243,4.857091996987022,2.9324396878770247,6,0.013510529367162379,1.3527182201239711,1,6,2,0
